SUPPLIER_ID,INDUSTRY,REGION,TIER,WEEK_START,YEAR,ON_TIME_DELIVERY,DEFECT_RATE,LEAD_TIME_DAYS,ORDERS_PLACED,SPEND,SCORE
SUP1170,Automotive,Latin America,Tier 3,2024-04-08,2024,0.7943,0.0129,35,15,36866.0,83.7
SUP1170,Automotive,Latin America,Tier 3,2024-04-22,2024,0.8097,0.0224,31,7,13549.0,83.8
SUP1170,Automotive,Latin America,Tier 3,2024-05-06,2024,0.7984,0.0201,27,19,9040.0,84.9
SUP1170,Automotive,Latin America,Tier 3,2024-05-20,2024,0.7925,0.0251,33,12,6065.0,80.7
SUP1170,Automotive,Latin America,Tier 3,2024-06-03,2024,0.7583,0.0236,23,12,40313.0,82.1
SUP1170,Automotive,Latin America,Tier 3,2024-06-17,2024,0.8182,0.023,28,17,9692.0,84.7
SUP1170,Automotive,Latin America,Tier 3,2024-07-01,2024,0.7998,0.0198,33,18,39951.0,82.8
SUP1170,Automotive,Latin America,Tier 3,2024-07-15,2024,0.798,0.0193,29,22,31586.0,85.2
SUP1170,Automotive,Latin America,Tier 3,2024-07-29,2024,0.7846,0.0217,30,9,28410.0,83.8
SUP1170,Automotive,Latin America,Tier 3,2024-08-12,2024,0.7933,0.0193,28,12,21886.0,85.0
SUP1170,Automotive,Latin America,Tier 3,2024-08-26,2024,0.7009,0.0179,32,24,168870.0,80.2
SUP1170,Automotive,Latin America,Tier 3,2024-09-09,2024,0.7384,0.0155,28,21,76046.0,84.1
SUP1170,Automotive,Latin America,Tier 3,2024-09-23,2024,0.7673,0.0214,27,11,28807.0,83.2
SUP1170,Automotive,Latin America,Tier 3,2024-10-07,2024,0.7836,0.0159,27,21,9503.0,85.8
SUP1170,Automotive,Latin America,Tier 3,2024-10-21,2024,0.7562,0.0254,29,19,36596.0,81.4
SUP1170,Automotive,Latin America,Tier 3,2024-11-04,2024,0.7384,0.0244,24,12,23880.0,81.0
SUP1170,Automotive,Latin America,Tier 3,2024-11-18,2024,0.7349,0.0164,30,11,60878.0,83.7
SUP1170,Automotive,Latin America,Tier 3,2024-12-02,2024,0.7548,0.0225,25,3,107884.0,82.3
SUP1170,Automotive,Latin America,Tier 3,2024-12-16,2024,0.7502,0.0173,27,13,82977.0,83.9
SUP1170,Automotive,Latin America,Tier 3,2024-12-30,2024,0.7943,0.0146,28,12,37224.0,86.7
SUP1171,Electronics,Asia Pacific,Tier 1,2022-01-03,2022,0.8355,0.0347,22,8,14857.0,76.7
SUP1171,Electronics,Asia Pacific,Tier 1,2022-01-17,2022,0.8818,0.0706,10,5,72347.0,70.6
SUP1171,Electronics,Asia Pacific,Tier 1,2022-01-31,2022,0.8996,0.0419,17,21,29028.0,81.3
SUP1171,Electronics,Asia Pacific,Tier 1,2022-02-14,2022,0.87,0.0679,23,9,16157.0,65.6
SUP1171,Electronics,Asia Pacific,Tier 1,2022-02-28,2022,0.8215,0.0419,16,10,51305.0,78.2
SUP1171,Electronics,Asia Pacific,Tier 1,2022-03-14,2022,0.8592,0.0647,14,22,84736.0,71.7
SUP1171,Electronics,Asia Pacific,Tier 1,2022-03-28,2022,0.9066,0.0442,14,19,29436.0,80.8
SUP1171,Electronics,Asia Pacific,Tier 1,2022-04-11,2022,0.8587,0.0551,19,10,24752.0,73.7
SUP1171,Electronics,Asia Pacific,Tier 1,2022-04-25,2022,0.8739,0.0554,21,23,11211.0,72.0
SUP1171,Electronics,Asia Pacific,Tier 1,2022-05-09,2022,0.8854,0.0524,17,7,15454.0,77.1
SUP1171,Electronics,Asia Pacific,Tier 1,2022-05-23,2022,0.8878,0.0686,14,16,50234.0,71.5
SUP1171,Electronics,Asia Pacific,Tier 1,2022-06-06,2022,0.8066,0.0537,17,22,8668.0,73.5
SUP1171,Electronics,Asia Pacific,Tier 1,2022-06-20,2022,0.8732,0.0657,20,3,35733.0,69.4
SUP1171,Electronics,Asia Pacific,Tier 1,2022-07-04,2022,0.8444,0.0292,21,13,23276.0,80.0
SUP1171,Electronics,Asia Pacific,Tier 1,2022-07-18,2022,0.8693,0.0475,17,21,48651.0,78.1
SUP1171,Electronics,Asia Pacific,Tier 1,2022-08-01,2022,0.8151,0.0744,14,24,7187.0,66.6
SUP1171,Electronics,Asia Pacific,Tier 1,2022-08-15,2022,0.8741,0.0697,12,21,21535.0,70.6
SUP1171,Electronics,Asia Pacific,Tier 1,2022-08-29,2022,0.8855,0.0622,20,16,16560.0,71.1
SUP1171,Electronics,Asia Pacific,Tier 1,2022-09-12,2022,0.8816,0.0523,17,23,92267.0,77.0
SUP1171,Electronics,Asia Pacific,Tier 1,2022-09-26,2022,0.9061,0.0533,21,23,30828.0,74.0
SUP1171,Electronics,Asia Pacific,Tier 1,2022-10-10,2022,0.8379,0.0456,19,19,35585.0,76.2
SUP1171,Electronics,Asia Pacific,Tier 1,2022-10-24,2022,0.8576,0.058,19,14,32622.0,72.7
SUP1171,Electronics,Asia Pacific,Tier 1,2022-11-07,2022,0.8626,0.0555,20,14,48924.0,72.6
SUP1171,Electronics,Asia Pacific,Tier 1,2022-11-21,2022,0.8304,0.0484,16,12,97683.0,76.3
SUP1171,Electronics,Asia Pacific,Tier 1,2022-12-05,2022,0.8741,0.0337,15,7,63385.0,83.2
SUP1171,Electronics,Asia Pacific,Tier 1,2022-12-19,2022,0.8743,0.0537,21,7,10403.0,72.6
SUP1171,Electronics,Asia Pacific,Tier 1,2023-01-02,2023,0.886,0.0315,16,4,18462.0,84.4
SUP1171,Electronics,Asia Pacific,Tier 1,2023-01-16,2023,0.9155,0.053,20,23,22297.0,75.6
SUP1171,Electronics,Asia Pacific,Tier 1,2023-01-30,2023,0.9097,0.0479,18,11,10936.0,79.6
SUP1171,Electronics,Asia Pacific,Tier 1,2023-02-13,2023,0.8366,0.05,13,21,35582.0,76.0
SUP1171,Electronics,Asia Pacific,Tier 1,2023-02-27,2023,0.9147,0.0561,17,6,77769.0,76.9
SUP1171,Electronics,Asia Pacific,Tier 1,2023-03-13,2023,0.8171,0.0642,22,24,31037.0,65.7
SUP1171,Electronics,Asia Pacific,Tier 1,2023-03-27,2023,0.8181,0.0472,13,3,11103.0,76.2
SUP1171,Electronics,Asia Pacific,Tier 1,2023-04-10,2023,0.9132,0.0616,22,16,16480.0,70.4
SUP1171,Electronics,Asia Pacific,Tier 1,2023-04-24,2023,0.836,0.0466,19,13,84827.0,75.8
SUP1171,Electronics,Asia Pacific,Tier 1,2023-05-08,2023,0.8818,0.0445,16,12,19051.0,79.7
SUP1171,Electronics,Asia Pacific,Tier 1,2023-05-22,2023,0.8921,0.0443,21,10,46619.0,76.6
SUP1171,Electronics,Asia Pacific,Tier 1,2023-06-05,2023,0.8938,0.0519,16,9,43403.0,77.6
SUP1171,Electronics,Asia Pacific,Tier 1,2023-06-19,2023,0.8626,0.0391,16,13,97384.0,80.8
SUP1171,Electronics,Asia Pacific,Tier 1,2023-07-03,2023,0.8504,0.0507,15,10,12606.0,76.3
SUP1171,Electronics,Asia Pacific,Tier 1,2023-07-17,2023,0.8474,0.0795,18,21,43404.0,66.1
SUP1171,Electronics,Asia Pacific,Tier 1,2023-07-31,2023,0.8806,0.0403,18,8,13025.0,81.1
SUP1171,Electronics,Asia Pacific,Tier 1,2023-08-14,2023,0.8393,0.046,18,22,24815.0,77.5
SUP1171,Electronics,Asia Pacific,Tier 1,2023-08-28,2023,0.856,0.0583,19,8,28439.0,72.5
SUP1171,Electronics,Asia Pacific,Tier 1,2023-09-11,2023,0.9112,0.04,14,5,120928.0,82.5
SUP1171,Electronics,Asia Pacific,Tier 1,2023-09-25,2023,0.8692,0.0461,19,11,6809.0,77.3
SUP1171,Electronics,Asia Pacific,Tier 1,2023-10-09,2023,0.8745,0.0656,18,13,77880.0,72.0
SUP1171,Electronics,Asia Pacific,Tier 1,2023-10-23,2023,0.9085,0.0657,20,4,6226.0,70.8
SUP1171,Electronics,Asia Pacific,Tier 1,2023-11-06,2023,0.8695,0.0507,19,6,31473.0,75.7
SUP1171,Electronics,Asia Pacific,Tier 1,2023-11-20,2023,0.8441,0.0649,21,15,26195.0,67.5
SUP1171,Electronics,Asia Pacific,Tier 1,2023-12-04,2023,0.8604,0.0647,15,22,39452.0,71.8
SUP1171,Electronics,Asia Pacific,Tier 1,2023-12-18,2023,0.8826,0.0513,18,3,32907.0,77.3
SUP1171,Electronics,Asia Pacific,Tier 1,2024-01-01,2024,0.8435,0.043,18,6,57771.0,78.7
SUP1171,Electronics,Asia Pacific,Tier 1,2024-01-15,2024,0.8414,0.0491,16,16,19025.0,76.5
SUP1171,Electronics,Asia Pacific,Tier 1,2024-01-29,2024,0.8757,0.0566,13,10,15125.0,75.2
SUP1171,Electronics,Asia Pacific,Tier 1,2024-02-12,2024,0.8424,0.0522,16,4,7611.0,75.4
SUP1171,Electronics,Asia Pacific,Tier 1,2024-02-26,2024,0.8217,0.0569,14,19,25819.0,73.0
SUP1171,Electronics,Asia Pacific,Tier 1,2024-03-11,2024,0.8938,0.0485,9,24,48472.0,78.8
SUP1171,Electronics,Asia Pacific,Tier 1,2024-03-25,2024,0.8246,0.0647,14,6,4323.0,70.3
SUP1171,Electronics,Asia Pacific,Tier 1,2024-04-08,2024,0.8568,0.0545,13,3,85264.0,75.2
SUP1171,Electronics,Asia Pacific,Tier 1,2024-04-22,2024,0.8616,0.0531,19,3,34735.0,74.5
SUP1171,Electronics,Asia Pacific,Tier 1,2024-05-06,2024,0.8902,0.0517,15,5,122404.0,77.5
SUP1171,Electronics,Asia Pacific,Tier 1,2024-05-20,2024,0.8908,0.0391,17,5,14760.0,82.0
SUP1171,Electronics,Asia Pacific,Tier 1,2024-06-03,2024,0.8622,0.0732,15,7,4869.0,68.9
SUP1171,Electronics,Asia Pacific,Tier 1,2024-06-17,2024,0.9017,0.0663,21,10,15537.0,69.3
SUP1171,Electronics,Asia Pacific,Tier 1,2024-07-01,2024,0.8963,0.0377,18,21,8166.0,82.6
SUP1171,Electronics,Asia Pacific,Tier 1,2024-07-15,2024,0.866,0.0472,20,21,13556.0,75.6
SUP1171,Electronics,Asia Pacific,Tier 1,2024-07-29,2024,0.8454,0.0489,14,8,17130.0,76.7
SUP1171,Electronics,Asia Pacific,Tier 1,2024-08-12,2024,0.8851,0.0434,18,20,14206.0,80.2
SUP1171,Electronics,Asia Pacific,Tier 1,2024-08-26,2024,0.8699,0.0428,19,23,29390.0,78.5
SUP1171,Electronics,Asia Pacific,Tier 1,2024-09-09,2024,0.8664,0.0421,14,13,15339.0,79.9
SUP1171,Electronics,Asia Pacific,Tier 1,2024-09-23,2024,0.8555,0.0574,21,18,15363.0,70.5
SUP1171,Electronics,Asia Pacific,Tier 1,2024-10-07,2024,0.9176,0.0492,15,18,3218.0,79.5
SUP1171,Electronics,Asia Pacific,Tier 1,2024-10-21,2024,0.9025,0.0442,22,23,38941.0,76.1
SUP1171,Electronics,Asia Pacific,Tier 1,2024-11-04,2024,0.8628,0.0509,10,24,19508.0,76.7
SUP1171,Electronics,Asia Pacific,Tier 1,2024-11-18,2024,0.9124,0.0491,17,10,41178.0,79.3
SUP1171,Electronics,Asia Pacific,Tier 1,2024-12-02,2024,0.8092,0.0477,17,11,47747.0,75.7
SUP1171,Electronics,Asia Pacific,Tier 1,2024-12-16,2024,0.8348,0.048,16,20,36535.0,76.6
SUP1171,Electronics,Asia Pacific,Tier 1,2024-12-30,2024,0.8782,0.0407,14,13,44332.0,80.9
SUP1172,Grocery,Latin America,Tier 3,2022-01-03,2022,0.8269,0.0677,1,22,9880.0,44.4
SUP1172,Grocery,Latin America,Tier 3,2022-01-17,2022,0.7808,0.0505,1,10,3378.0,48.6
SUP1172,Grocery,Latin America,Tier 3,2022-01-31,2022,0.7764,0.0485,1,10,8978.0,49.1
SUP1172,Grocery,Latin America,Tier 3,2022-02-14,2022,0.7838,0.0673,1,17,18107.0,42.8
SUP1172,Grocery,Latin America,Tier 3,2022-02-28,2022,0.8325,0.0731,1,3,57932.0,42.7
SUP1172,Grocery,Latin America,Tier 3,2022-03-14,2022,0.7491,0.0664,2,8,60705.0,41.7
SUP1172,Grocery,Latin America,Tier 3,2022-03-28,2022,0.7961,0.0632,1,9,67826.0,44.7
SUP1172,Grocery,Latin America,Tier 3,2022-04-11,2022,0.8168,0.0612,1,7,28799.0,46.2
SUP1172,Grocery,Latin America,Tier 3,2022-04-25,2022,0.7864,0.0645,1,18,5411.0,43.9
SUP1172,Grocery,Latin America,Tier 3,2022-05-09,2022,0.8006,0.0713,1,14,69699.0,42.1
SUP1172,Grocery,Latin America,Tier 3,2022-05-23,2022,0.7963,0.0795,1,21,16064.0,39.0
SUP1172,Grocery,Latin America,Tier 3,2022-06-06,2022,0.8213,0.0822,1,6,18061.0,39.1
SUP1172,Grocery,Latin America,Tier 3,2022-06-20,2022,0.7811,0.064,1,4,19210.0,43.8
SUP1172,Grocery,Latin America,Tier 3,2022-07-04,2022,0.7523,0.0993,1,7,63402.0,30.3
SUP1172,Grocery,Latin America,Tier 3,2022-07-18,2022,0.7712,0.0813,1,9,34824.0,37.4
SUP1172,Grocery,Latin America,Tier 3,2022-08-01,2022,0.7856,0.0779,2,15,42887.0,39.2
SUP1172,Grocery,Latin America,Tier 3,2022-08-15,2022,0.7985,0.0563,1,9,24968.0,47.2
SUP1172,Grocery,Latin America,Tier 3,2022-08-29,2022,0.748,0.084,1,8,18902.0,35.5
SUP1172,Grocery,Latin America,Tier 3,2022-09-12,2022,0.7444,0.0582,2,22,47653.0,44.4
SUP1172,Grocery,Latin America,Tier 3,2022-09-26,2022,0.8046,0.0879,1,13,32792.0,36.4
SUP1172,Grocery,Latin America,Tier 3,2022-10-10,2022,0.7863,0.0863,7,13,14585.0,36.2
SUP1172,Grocery,Latin America,Tier 3,2022-10-24,2022,0.7924,0.0623,1,9,14467.0,44.9
SUP1172,Grocery,Latin America,Tier 3,2022-11-07,2022,0.7952,0.046,1,12,29413.0,50.7
SUP1172,Grocery,Latin America,Tier 3,2022-11-21,2022,0.8266,0.0685,1,5,28934.0,44.1
SUP1172,Grocery,Latin America,Tier 3,2022-12-05,2022,0.7709,0.0576,1,18,12351.0,45.7
SUP1172,Grocery,Latin America,Tier 3,2022-12-19,2022,0.8342,0.0674,1,11,23020.0,44.8
SUP1172,Grocery,Latin America,Tier 3,2023-01-02,2023,0.8169,0.061,1,18,16508.0,46.3
SUP1172,Grocery,Latin America,Tier 3,2023-01-16,2023,0.8554,0.071,1,18,6593.0,44.4
SUP1172,Grocery,Latin America,Tier 3,2023-01-30,2023,0.7918,0.0426,3,23,66037.0,51.8
SUP1172,Grocery,Latin America,Tier 3,2023-02-13,2023,0.835,0.0754,1,13,64940.0,42.0
SUP1172,Grocery,Latin America,Tier 3,2023-02-27,2023,0.7904,0.0817,6,3,17747.0,38.0
SUP1172,Grocery,Latin America,Tier 3,2023-03-13,2023,0.7881,0.0725,3,21,3332.0,41.1
SUP1172,Grocery,Latin America,Tier 3,2023-03-27,2023,0.8182,0.0519,4,24,76520.0,49.6
SUP1172,Grocery,Latin America,Tier 3,2023-04-10,2023,0.7634,0.074,3,8,40772.0,39.6
SUP1172,Grocery,Latin America,Tier 3,2023-04-24,2023,0.7699,0.0668,3,4,14050.0,42.4
SUP1172,Grocery,Latin America,Tier 3,2023-05-08,2023,0.803,0.0603,1,6,94854.0,46.0
SUP1172,Grocery,Latin America,Tier 3,2023-05-22,2023,0.7947,0.046,1,21,15994.0,50.7
SUP1172,Grocery,Latin America,Tier 3,2023-06-05,2023,0.7716,0.0759,3,24,23443.0,39.3
SUP1172,Grocery,Latin America,Tier 3,2023-06-19,2023,0.8057,0.0628,1,19,53488.0,45.3
SUP1172,Grocery,Latin America,Tier 3,2023-07-03,2023,0.8554,0.0763,4,24,31748.0,42.5
SUP1172,Grocery,Latin America,Tier 3,2023-07-17,2023,0.8265,0.0656,7,16,43114.0,45.1
SUP1172,Grocery,Latin America,Tier 3,2023-07-31,2023,0.8142,0.0565,1,23,133926.0,47.8
SUP1172,Grocery,Latin America,Tier 3,2023-08-14,2023,0.7892,0.0806,1,14,26633.0,38.4
SUP1172,Grocery,Latin America,Tier 3,2023-08-28,2023,0.8127,0.0601,3,5,15428.0,46.5
SUP1172,Grocery,Latin America,Tier 3,2023-09-11,2023,0.7744,0.0394,1,7,196370.0,52.2
SUP1172,Grocery,Latin America,Tier 3,2023-09-25,2023,0.7791,0.0561,2,4,13642.0,46.5
SUP1172,Grocery,Latin America,Tier 3,2023-10-09,2023,0.7936,0.0657,2,12,5104.0,43.7
SUP1172,Grocery,Latin America,Tier 3,2023-10-23,2023,0.8006,0.0717,1,14,28503.0,41.9
SUP1172,Grocery,Latin America,Tier 3,2023-11-06,2023,0.8394,0.0591,1,20,19531.0,47.9
SUP1172,Grocery,Latin America,Tier 3,2023-11-20,2023,0.7912,0.0698,3,13,13736.0,42.2
SUP1172,Grocery,Latin America,Tier 3,2023-12-04,2023,0.844,0.1073,1,21,8427.0,31.2
SUP1172,Grocery,Latin America,Tier 3,2023-12-18,2023,0.8013,0.0758,1,18,24449.0,40.5
SUP1172,Grocery,Latin America,Tier 3,2024-01-01,2024,0.8165,0.0785,2,23,6153.0,40.2
SUP1172,Grocery,Latin America,Tier 3,2024-01-15,2024,0.7413,0.0718,2,17,29698.0,39.5
SUP1172,Grocery,Latin America,Tier 3,2024-01-29,2024,0.8601,0.0593,1,23,25993.0,48.6
SUP1172,Grocery,Latin America,Tier 3,2024-02-12,2024,0.7658,0.0656,1,23,51420.0,42.7
SUP1172,Grocery,Latin America,Tier 3,2024-02-26,2024,0.8061,0.0582,3,17,16986.0,46.9
SUP1172,Grocery,Latin America,Tier 3,2024-03-11,2024,0.8301,0.0722,1,22,38052.0,42.9
SUP1172,Grocery,Latin America,Tier 3,2024-03-25,2024,0.8129,0.0583,1,11,11859.0,47.1
SUP1172,Grocery,Latin America,Tier 3,2024-04-08,2024,0.8192,0.0506,1,23,30427.0,50.0
SUP1172,Grocery,Latin America,Tier 3,2024-04-22,2024,0.8064,0.062,1,17,21549.0,45.6
SUP1172,Grocery,Latin America,Tier 3,2024-05-06,2024,0.8291,0.0768,1,22,35932.0,41.3
SUP1172,Grocery,Latin America,Tier 3,2024-05-20,2024,0.8304,0.0776,2,7,56246.0,41.1
SUP1172,Grocery,Latin America,Tier 3,2024-06-03,2024,0.8048,0.0526,1,14,13889.0,48.8
SUP1172,Grocery,Latin America,Tier 3,2024-06-17,2024,0.8453,0.058,1,11,16196.0,48.5
SUP1172,Grocery,Latin America,Tier 3,2024-07-01,2024,0.7794,0.0739,1,19,61448.0,40.3
SUP1172,Grocery,Latin America,Tier 3,2024-07-15,2024,0.8008,0.0732,1,7,13310.0,41.4
SUP1172,Grocery,Latin America,Tier 3,2024-07-29,2024,0.8228,0.0711,1,3,7276.0,43.0
SUP1172,Grocery,Latin America,Tier 3,2024-08-12,2024,0.7927,0.0781,1,6,129026.0,39.4
SUP1172,Grocery,Latin America,Tier 3,2024-08-26,2024,0.8468,0.0828,1,7,37574.0,39.9
SUP1172,Grocery,Latin America,Tier 3,2024-09-09,2024,0.8466,0.0797,1,13,25785.0,41.0
SUP1172,Grocery,Latin America,Tier 3,2024-09-23,2024,0.7685,0.0669,2,13,25519.0,42.3
SUP1172,Grocery,Latin America,Tier 3,2024-10-07,2024,0.7697,0.0717,1,7,43445.0,40.7
SUP1172,Grocery,Latin America,Tier 3,2024-10-21,2024,0.7805,0.078,1,7,7645.0,38.9
SUP1172,Grocery,Latin America,Tier 3,2024-11-04,2024,0.8077,0.0518,1,6,9667.0,49.2
SUP1172,Grocery,Latin America,Tier 3,2024-11-18,2024,0.865,0.0569,1,10,38304.0,49.7
SUP1172,Grocery,Latin America,Tier 3,2024-12-02,2024,0.8434,0.0533,1,11,15840.0,50.1
SUP1172,Grocery,Latin America,Tier 3,2024-12-16,2024,0.7322,0.0595,2,15,22464.0,43.4
SUP1172,Grocery,Latin America,Tier 3,2024-12-30,2024,0.8103,0.0724,2,22,11252.0,42.1
SUP1173,Electronics,Europe,Tier 1,2022-01-03,2022,0.8194,0.0159,12,19,86073.0,87.2
SUP1173,Electronics,Europe,Tier 1,2022-01-17,2022,0.8158,0.0181,20,8,254809.0,81.3
SUP1173,Electronics,Europe,Tier 1,2022-01-31,2022,0.8133,0.013,19,14,95823.0,84.0
SUP1173,Electronics,Europe,Tier 1,2022-02-14,2022,0.8251,0.017,17,24,26977.0,85.6
SUP1173,Electronics,Europe,Tier 1,2022-02-28,2022,0.7952,0.0155,13,23,14026.0,86.4
SUP1173,Electronics,Europe,Tier 1,2022-03-14,2022,0.8243,0.0103,19,22,28352.0,85.4
SUP1173,Electronics,Europe,Tier 1,2022-03-28,2022,0.8152,0.013,19,22,33439.0,84.1
SUP1173,Electronics,Europe,Tier 1,2022-04-11,2022,0.8061,0.0157,15,24,27969.0,86.8
SUP1173,Electronics,Europe,Tier 1,2022-04-25,2022,0.8588,0.0087,21,4,13327.0,85.4
SUP1173,Electronics,Europe,Tier 1,2022-05-09,2022,0.8117,0.0186,17,11,3670.0,84.5
SUP1173,Electronics,Europe,Tier 1,2022-05-23,2022,0.7958,0.0194,15,13,34451.0,85.1
SUP1173,Electronics,Europe,Tier 1,2022-06-06,2022,0.8179,0.0151,15,23,11152.0,87.4
SUP1173,Electronics,Europe,Tier 1,2022-06-20,2022,0.8123,0.0196,17,16,24466.0,84.2
SUP1173,Electronics,Europe,Tier 1,2022-07-04,2022,0.8333,0.0137,24,11,16277.0,80.2
SUP1173,Electronics,Europe,Tier 1,2022-07-18,2022,0.7961,0.0102,15,4,33764.0,88.3
SUP1173,Electronics,Europe,Tier 1,2022-08-01,2022,0.7559,0.012,18,9,47859.0,83.3
SUP1173,Electronics,Europe,Tier 1,2022-08-15,2022,0.8289,0.0187,18,6,24630.0,83.8
SUP1173,Electronics,Europe,Tier 1,2022-08-29,2022,0.7803,0.0118,15,12,25409.0,87.1
SUP1173,Electronics,Europe,Tier 1,2022-09-12,2022,0.8122,0.019,17,24,87957.0,84.4
SUP1173,Electronics,Europe,Tier 1,2022-09-26,2022,0.7766,0.0188,18,17,24958.0,81.7
SUP1173,Electronics,Europe,Tier 1,2022-10-10,2022,0.8228,0.015,15,14,6163.0,87.7
SUP1173,Electronics,Europe,Tier 1,2022-10-24,2022,0.8742,0.0103,9,6,132874.0,91.4
SUP1173,Electronics,Europe,Tier 1,2022-11-07,2022,0.8344,0.017,16,10,13050.0,87.4
SUP1173,Electronics,Europe,Tier 1,2022-11-21,2022,0.8293,0.0136,16,12,21671.0,88.4
SUP1173,Electronics,Europe,Tier 1,2022-12-05,2022,0.807,0.0162,16,7,14929.0,86.6
SUP1173,Electronics,Europe,Tier 1,2022-12-19,2022,0.7969,0.013,17,14,56613.0,85.8
SUP1173,Electronics,Europe,Tier 1,2023-01-02,2023,0.7895,0.0092,17,18,4761.0,86.9
SUP1173,Electronics,Europe,Tier 1,2023-01-16,2023,0.7974,0.0158,19,10,10645.0,82.4
SUP1173,Electronics,Europe,Tier 1,2023-01-30,2023,0.7971,0.0154,18,21,7853.0,83.7
SUP1173,Electronics,Europe,Tier 1,2023-02-13,2023,0.8439,0.0107,18,19,2142.0,87.2
SUP1173,Electronics,Europe,Tier 1,2023-02-27,2023,0.8022,0.0139,11,24,69984.0,87.2
SUP1173,Electronics,Europe,Tier 1,2023-03-13,2023,0.8051,0.0107,17,15,11602.0,87.0
SUP1173,Electronics,Europe,Tier 1,2023-03-27,2023,0.7965,0.017,15,20,26125.0,85.9
SUP1173,Electronics,Europe,Tier 1,2023-04-10,2023,0.7923,0.0181,13,5,47123.0,85.4
SUP1173,Electronics,Europe,Tier 1,2023-04-24,2023,0.7824,0.0134,9,18,19126.0,86.6
SUP1173,Electronics,Europe,Tier 1,2023-05-08,2023,0.7808,0.0183,13,6,19698.0,84.8
SUP1173,Electronics,Europe,Tier 1,2023-05-22,2023,0.8247,0.015,10,8,8554.0,87.7
SUP1173,Electronics,Europe,Tier 1,2023-06-05,2023,0.7862,0.016,16,14,25674.0,85.9
SUP1173,Electronics,Europe,Tier 1,2023-06-19,2023,0.7587,0.0162,19,7,6328.0,80.7
SUP1173,Electronics,Europe,Tier 1,2023-07-03,2023,0.7676,0.0118,9,17,37434.0,86.6
SUP1173,Electronics,Europe,Tier 1,2023-07-17,2023,0.8336,0.0139,14,19,32813.0,88.5
SUP1173,Electronics,Europe,Tier 1,2023-07-31,2023,0.8074,0.0133,18,9,9889.0,84.9
SUP1173,Electronics,Europe,Tier 1,2023-08-14,2023,0.8038,0.0159,15,6,17314.0,86.6
SUP1173,Electronics,Europe,Tier 1,2023-08-28,2023,0.795,0.0147,20,12,22607.0,81.6
SUP1173,Electronics,Europe,Tier 1,2023-09-11,2023,0.8217,0.0173,19,9,16320.0,82.9
SUP1173,Electronics,Europe,Tier 1,2023-09-25,2023,0.808,0.0144,17,5,16072.0,85.8
SUP1173,Electronics,Europe,Tier 1,2023-10-09,2023,0.8231,0.0109,17,23,46859.0,87.6
SUP1173,Electronics,Europe,Tier 1,2023-10-23,2023,0.8141,0.0197,17,16,1269.0,84.2
SUP1173,Electronics,Europe,Tier 1,2023-11-06,2023,0.7627,0.0135,11,16,45853.0,85.8
SUP1173,Electronics,Europe,Tier 1,2023-11-20,2023,0.7871,0.0179,12,9,19996.0,85.2
SUP1173,Electronics,Europe,Tier 1,2023-12-04,2023,0.7579,0.0124,24,11,17044.0,77.6
SUP1173,Electronics,Europe,Tier 1,2023-12-18,2023,0.8108,0.0141,17,24,69464.0,86.0
SUP1173,Electronics,Europe,Tier 1,2024-01-01,2024,0.8231,0.0166,15,13,48226.0,87.1
SUP1173,Electronics,Europe,Tier 1,2024-01-15,2024,0.8025,0.0156,12,10,15625.0,86.6
SUP1173,Electronics,Europe,Tier 1,2024-01-29,2024,0.7783,0.0133,17,8,55687.0,85.0
SUP1173,Electronics,Europe,Tier 1,2024-02-12,2024,0.7339,0.0165,11,24,17193.0,83.6
SUP1173,Electronics,Europe,Tier 1,2024-02-26,2024,0.8349,0.0182,14,22,100393.0,87.0
SUP1173,Electronics,Europe,Tier 1,2024-03-11,2024,0.7817,0.009,10,22,19648.0,88.1
SUP1173,Electronics,Europe,Tier 1,2024-03-25,2024,0.7759,0.0195,14,15,13178.0,84.2
SUP1173,Electronics,Europe,Tier 1,2024-04-08,2024,0.807,0.0107,14,13,33655.0,88.5
SUP1173,Electronics,Europe,Tier 1,2024-04-22,2024,0.7932,0.0143,15,10,17011.0,86.7
SUP1173,Electronics,Europe,Tier 1,2024-05-06,2024,0.7883,0.0162,17,10,89600.0,84.4
SUP1173,Electronics,Europe,Tier 1,2024-05-20,2024,0.7627,0.0182,17,20,16988.0,82.7
SUP1173,Electronics,Europe,Tier 1,2024-06-03,2024,0.8117,0.017,17,16,53819.0,85.1
SUP1173,Electronics,Europe,Tier 1,2024-06-17,2024,0.7416,0.0153,15,23,31024.0,84.3
SUP1173,Electronics,Europe,Tier 1,2024-07-01,2024,0.8279,0.0152,20,8,17664.0,82.8
SUP1173,Electronics,Europe,Tier 1,2024-07-15,2024,0.7981,0.0148,13,3,116418.0,86.7
SUP1173,Electronics,Europe,Tier 1,2024-07-29,2024,0.7646,0.0142,17,24,55141.0,84.1
SUP1173,Electronics,Europe,Tier 1,2024-08-12,2024,0.8319,0.0117,15,22,10734.0,89.2
SUP1173,Electronics,Europe,Tier 1,2024-08-26,2024,0.8242,0.0209,17,18,14082.0,84.2
SUP1173,Electronics,Europe,Tier 1,2024-09-09,2024,0.7877,0.0206,16,6,20170.0,84.3
SUP1173,Electronics,Europe,Tier 1,2024-09-23,2024,0.8029,0.0148,16,12,4295.0,86.9
